user_id,signup_date,acquisition_channel,acquisition_cost,country,device_type,signup_quality_score
U01299,2025-10-19,Paid Social,30.62,USA,Tablet,0.507
U01300,2025-12-16,Referral,3.49,UAE,Mobile,0.48
U01301,2025-07-25,Paid Social,20.93,India,Desktop,0.457
U01302,2025-07-16,Paid Social,30.37,USA,Desktop,0.431
U01303,2026-06-15,Organic Search,0.0,USA,Mobile,0.11
U01304,2025-11-23,Paid Search,43.81,India,Desktop,0.144
U01305,2026-05-08,Organic Search,0.0,UAE,Desktop,0.346
U01306,2025-11-25,Content/SEO,0.0,UK,Mobile,0.572
U01307,2026-03-19,Email,4.92,USA,Desktop,0.697
U01308,2025-04-04,Organic Search,0.0,Germany,Desktop,0.677
U01309,2026-07-30,Referral,5.38,Australia,Desktop,0.663
U01310,2026-06-18,Paid Search,18.07,Brazil,Desktop,0.346
U01311,2026-03-13,Paid Search,16.97,Australia,Desktop,0.426
U01312,2026-06-05,Paid Social,8.52,UK,Desktop,0.176
U01313,2025-05-30,Organic Search,0.0,USA,Desktop,0.023
U01314,2026-05-13,Referral,2.4,USA,Desktop,0.347
U01315,2026-02-20,Paid Search,28.42,Germany,Desktop,0.62
U01316,2025-11-10,Paid Search,42.49,Australia,Mobile,0.581
U01317,2026-04-12,Paid Social,33.2,India,Desktop,0.261
U01318,2026-06-18,Organic Search,0.0,Australia,Desktop,0.086
U01319,2026-07-15,Organic Search,0.0,UK,Desktop,0.245
U01320,2026-04-11,Referral,3.25,USA,Desktop,0.705
U01321,2025-05-25,Organic Search,0.0,USA,Desktop,0.678
U01322,2026-06-11,Affiliate,23.74,UK,Desktop,0.207
U01323,2025-09-17,Organic Search,0.0,Germany,Mobile,0.502
U01324,2025-04-03,Paid Search,72.29,USA,Desktop,0.595
U01325,2026-03-28,Affiliate,22.74,Australia,Desktop,0.229
U01326,2026-02-14,Email,2.64,UK,Mobile,0.637
U01327,2025-10-09,Email,1.3,USA,Mobile,0.655
U01328,2026-02-21,Paid Search,41.94,Canada,Desktop,0.577
U01329,2026-02-23,Paid Social,28.79,UK,Desktop,0.29
U01330,2026-03-24,Paid Search,29.51,USA,Desktop,0.544
U01331,2025-07-30,Email,0.0,India,Desktop,0.319
U01332,2025-06-25,Organic Search,0.0,USA,Desktop,0.088
U01333,2025-08-29,Referral,5.49,USA,Mobile,0.828
U01334,2025-05-21,Paid Social,28.39,USA,Desktop,0.13
U01335,2026-01-05,Organic Search,0.0,UK,Mobile,0.324
U01336,2025-06-02,Email,4.01,Canada,Mobile,0.299
U01337,2025-11-14,Paid Social,10.26,India,Desktop,0.243
U01338,2026-06-17,Paid Social,23.74,USA,Mobile,0.244
U01339,2025-09-11,Content/SEO,0.0,India,Desktop,0.337
U01340,2025-08-19,Content/SEO,0.0,Canada,Mobile,0.092
U01341,2025-12-12,Organic Search,0.0,USA,Desktop,0.481
U01342,2026-01-18,Paid Search,46.92,Australia,Desktop,0.496
U01343,2026-05-02,Email,6.8,India,Desktop,0.443
U01344,2025-05-23,Content/SEO,0.0,Canada,Desktop,0.575
U01345,2026-01-28,Organic Search,0.0,USA,Mobile,0.575
U01346,2025-07-16,Referral,5.87,India,Desktop,0.4
U01347,2026-03-05,Organic Search,0.0,Germany,Desktop,0.313
U01348,2025-05-07,Email,4.75,India,Desktop,0.211
U01349,2025-08-07,Paid Search,26.71,Germany,Mobile,0.371
U01350,2026-06-09,Paid Social,36.65,Canada,Desktop,0.368
U01351,2025-06-01,Paid Search,29.28,UK,Desktop,0.458
U01352,2025-08-17,Paid Search,48.52,India,Mobile,0.405
U01353,2026-06-25,Content/SEO,0.0,Australia,Mobile,0.591
U01354,2025-06-14,Content/SEO,0.0,India,Mobile,0.194
U01355,2025-12-07,Organic Search,0.0,USA,Desktop,0.88
U01356,2025-10-20,Paid Search,27.77,UK,Mobile,0.611
U01357,2026-01-06,Content/SEO,0.0,USA,Tablet,0.333
U01358,2025-07-11,Organic Search,0.0,USA,Desktop,0.516
U01359,2025-06-01,Affiliate,7.91,India,Desktop,0.679
U01360,2026-01-26,Paid Search,13.45,USA,Desktop,0.873
U01361,2025-07-06,Paid Search,36.6,UAE,Desktop,0.686
U01362,2025-11-16,Paid Social,23.12,Germany,Desktop,0.635
U01363,2025-12-07,Affiliate,30.62,Australia,Mobile,0.317
U01364,2025-10-22,Paid Social,18.93,USA,Mobile,0.58
U01365,2025-05-13,Content/SEO,0.0,USA,Desktop,0.248
U01366,2026-03-25,Referral,3.67,India,Desktop,0.666
U01367,2026-02-18,Organic Search,0.0,USA,Desktop,0.185
U01368,2026-05-07,Organic Search,0.0,USA,Tablet,0.503
U01369,2025-10-11,Content/SEO,0.0,India,Desktop,0.336
U01370,2026-05-11,Referral,3.73,India,Mobile,0.052
U01371,2025-11-17,Organic Search,0.0,USA,Desktop,0.168
U01372,2025-11-18,Email,5.21,Brazil,Desktop,0.472
U01373,2026-07-19,Affiliate,27.63,USA,Desktop,0.772
U01374,2025-11-30,Organic Search,0.0,Brazil,Desktop,0.461
U01375,2026-03-01,Paid Search,29.6,India,Desktop,0.537
U01376,2025-06-29,Organic Search,0.0,USA,Tablet,0.705
U01377,2025-06-01,Content/SEO,0.0,UAE,Mobile,0.647
U01378,2025-06-12,Content/SEO,0.0,UK,Mobile,0.053
U01379,2026-05-08,Affiliate,34.74,UK,Mobile,0.366
U01380,2025-01-11,Content/SEO,0.0,UAE,Desktop,0.266
U01381,2025-05-19,Paid Social,15.49,UK,Desktop,0.549
U01382,2026-01-13,Organic Search,0.0,USA,Mobile,0.647
U01383,2026-06-19,Affiliate,21.86,Germany,Desktop,0.364
U01384,2025-04-28,Paid Search,25.97,UAE,Desktop,0.412
U01385,2026-03-30,Organic Search,0.0,Australia,Desktop,0.328
U01386,2025-12-29,Organic Search,0.0,Germany,Mobile,0.614
U01387,2026-05-08,Organic Search,0.0,Brazil,Desktop,0.403
U01388,2026-06-24,Paid Search,17.27,Brazil,Desktop,0.422
U01389,2026-07-08,Affiliate,23.21,Germany,Mobile,0.248
U01390,2026-04-11,Paid Social,41.35,USA,Mobile,0.477
U01391,2025-06-23,Email,5.83,USA,Desktop,0.601
U01392,2026-05-24,Paid Search,30.13,UK,Desktop,0.513
U01393,2026-03-26,Organic Search,0.0,Brazil,Mobile,0.085
U01394,2026-06-03,Referral,3.9,UK,Mobile,0.543
U01395,2025-12-31,Paid Social,38.2,USA,Desktop,0.084
U01396,2026-02-25,Referral,7.77,India,Tablet,0.566
U01397,2025-09-19,Email,4.28,Australia,Desktop,0.383
U01398,2025-09-16,Affiliate,22.84,Brazil,Desktop,0.58
U01399,2026-04-08,Paid Search,33.59,UK,Desktop,0.354
U01400,2025-04-25,Content/SEO,0.0,India,Desktop,0.377
U01401,2026-04-28,Paid Social,41.95,India,Mobile,0.438
U01402,2026-04-30,Organic Search,0.0,UAE,Mobile,0.166
U01403,2025-08-07,Paid Social,22.48,Germany,Desktop,0.256
U01404,2025-06-06,Organic Search,0.0,UK,Desktop,0.51
U01405,2026-04-10,Referral,6.47,USA,Desktop,0.4
U01406,2026-05-08,Paid Search,67.03,India,Desktop,0.401
U01407,2025-04-12,Paid Search,18.2,India,Desktop,0.385
U01408,2025-09-14,Content/SEO,0.0,India,Mobile,0.192
U01409,2026-01-14,Paid Search,38.29,USA,Desktop,0.749
U01410,2026-05-13,Referral,4.06,USA,Desktop,0.543
U01411,2026-04-08,Paid Search,48.6,USA,Desktop,0.417
U01412,2025-10-11,Paid Search,39.64,USA,Tablet,0.23
U01413,2025-10-06,Organic Search,0.0,Australia,Desktop,0.32
U01414,2025-12-05,Paid Social,10.9,UAE,Mobile,0.2
U01415,2025-09-22,Paid Social,42.72,Canada,Mobile,0.292
U01416,2025-07-09,Paid Search,55.55,UK,Desktop,0.433
U01417,2026-04-06,Paid Search,46.36,Germany,Desktop,0.688
U01418,2026-01-27,Content/SEO,0.0,India,Mobile,0.713
U01419,2026-03-11,Paid Social,24.94,India,Desktop,0.571
U01420,2026-06-04,Referral,1.45,Brazil,Desktop,0.204
U01421,2025-12-15,Organic Search,0.0,USA,Mobile,0.269
U01422,2025-12-12,Affiliate,19.62,USA,Desktop,0.42
U01423,2025-08-11,Referral,3.86,USA,Mobile,0.125
U01424,2025-09-07,Paid Search,25.37,Germany,Desktop,0.569
U01425,2026-01-22,Content/SEO,0.0,Brazil,Desktop,0.517
U01426,2026-02-19,Paid Search,34.7,UK,Desktop,0.345
U01427,2025-05-03,Organic Search,0.0,Australia,Desktop,0.474
U01428,2026-03-22,Referral,7.48,UK,Mobile,0.138
U01429,2026-06-26,Organic Search,0.0,USA,Desktop,0.632
U01430,2025-07-06,Paid Search,41.5,USA,Desktop,0.323
U01431,2026-02-03,Referral,9.27,USA,Desktop,0.304
U01432,2025-06-13,Email,2.9,India,Desktop,0.366
U01433,2026-06-15,Affiliate,21.8,India,Desktop,0.286
U01434,2025-09-17,Organic Search,0.0,Canada,Mobile,0.608
U01435,2026-03-20,Affiliate,38.78,Germany,Desktop,0.492
U01436,2025-07-19,Organic Search,0.0,USA,Desktop,0.957
U01437,2025-06-30,Email,4.19,UK,Desktop,0.283
U01438,2025-06-12,Paid Search,67.75,Canada,Desktop,0.319
U01439,2025-09-15,Paid Search,38.35,USA,Mobile,0.145
U01440,2026-03-09,Email,1.72,India,Desktop,0.55
U01441,2026-02-10,Paid Search,59.07,UK,Desktop,0.233
U01442,2025-04-30,Email,3.41,USA,Mobile,0.205
U01443,2025-11-12,Email,3.93,India,Desktop,0.145
U01444,2025-08-19,Affiliate,20.24,UK,Desktop,0.33
U01445,2026-05-13,Paid Social,26.55,UAE,Mobile,0.779
U01446,2026-07-23,Organic Search,0.0,UK,Mobile,0.468
U01447,2026-02-25,Referral,6.38,UK,Desktop,0.727
U01448,2026-04-17,Referral,8.98,India,Desktop,0.495
U01449,2026-06-26,Paid Social,29.14,Australia,Desktop,0.499
U01450,2026-02-02,Paid Search,44.13,USA,Desktop,0.242
U01451,2025-04-28,Organic Search,0.0,Australia,Mobile,0.049
U01452,2025-07-27,Paid Search,55.4,India,Desktop,0.103
U01453,2026-01-27,Affiliate,21.01,UAE,Desktop,0.195
U01454,2026-02-07,Organic Search,0.0,India,Desktop,0.293
U01455,2025-02-04,Paid Search,24.03,USA,Desktop,0.049
U01456,2025-07-31,Paid Social,0.0,UK,Desktop,0.74
U01457,2025-06-29,Organic Search,0.0,Canada,Desktop,0.23
U01458,2025-05-08,Paid Search,52.14,USA,Desktop,0.44
U01459,2025-07-08,Paid Search,35.66,Canada,Mobile,0.211
U01460,2025-12-13,Content/SEO,0.0,Germany,Desktop,0.228
U01461,2025-10-18,Content/SEO,0.0,Australia,Desktop,0.323
U01462,2026-06-27,Email,2.69,USA,Desktop,0.601
U01463,2026-07-19,Referral,5.4,UK,Desktop,0.215
U01464,2026-06-02,Referral,3.44,USA,Desktop,0.345
U01465,2025-08-17,Organic Search,0.0,UK,Desktop,0.324
U01466,2026-04-25,Organic Search,0.0,USA,Mobile,0.537
U01467,2026-02-25,Content/SEO,0.0,USA,Desktop,0.143
U01468,2026-07-07,Paid Social,27.16,India,Desktop,0.629
U01469,2025-01-28,Content/SEO,0.0,UAE,Desktop,0.226
U01470,2026-01-09,Content/SEO,0.0,India,Mobile,0.475
U01471,2026-05-05,Affiliate,19.65,USA,Mobile,0.488
U01472,2025-12-14,Organic Search,0.0,India,Desktop,0.178
U01473,2026-01-19,Email,1.91,Australia,Mobile,0.249
U01474,2026-02-05,Organic Search,0.0,Canada,Desktop,0.156
U01475,2025-04-20,Content/SEO,0.0,India,Mobile,0.518
U01476,2026-03-25,Organic Search,0.0,India,Mobile,0.448
U01477,2026-05-05,Paid Social,36.82,UAE,Desktop,0.729
U01478,2025-10-15,Referral,6.87,India,Desktop,0.899
U01479,2025-09-03,Referral,5.14,USA,Mobile,0.675
U01480,2026-06-19,Paid Social,25.66,USA,Mobile,0.493
U01481,2025-11-04,Organic Search,0.0,Brazil,Mobile,0.207
U01482,2025-06-10,Organic Search,0.0,USA,Mobile,0.236
U01483,2025-08-27,Paid Search,19.58,USA,Desktop,0.703
U01484,2025-03-24,Organic Search,0.0,Canada,Desktop,0.264
U01485,2026-03-18,Organic Search,0.0,Canada,Desktop,0.402
U01486,2026-04-16,Referral,5.4,India,Desktop,0.27
U01487,2025-06-14,Organic Search,0.0,USA,Desktop,0.296
U01488,2026-01-30,Affiliate,10.75,UAE,Mobile,0.173
U01489,2025-11-26,Organic Search,0.0,Germany,Mobile,0.237
U01490,2026-04-19,Content/SEO,0.0,USA,Desktop,0.21
U01491,2026-03-03,Affiliate,11.67,Canada,Mobile,0.715
U01492,2026-02-03,Content/SEO,0.0,India,Desktop,0.387
U01493,2026-04-01,Referral,5.12,India,Desktop,0.313
U01494,2026-06-29,Email,0.34,India,Desktop,0.197
U01495,2025-05-30,Paid Search,36.7,Germany,Desktop,0.724
U01496,2025-06-26,Organic Search,0.0,India,Mobile,0.171
U01497,2025-06-30,Paid Search,20.81,Australia,Mobile,0.292
U01498,2026-04-28,Paid Social,21.77,USA,Desktop,0.183
U01499,2026-05-14,Paid Search,26.06,USA,Desktop,0.303
U01500,2025-08-13,Organic Search,0.0,UK,Desktop,0.511
U01501,2026-07-18,Organic Search,0.0,USA,Mobile,0.93
U01502,2025-04-26,Content/SEO,0.0,USA,Mobile,0.031
U01503,2025-12-08,Referral,7.61,UK,Desktop,0.669
U01504,2026-06-10,Paid Social,12.08,India,Desktop,0.534
U01505,2025-06-08,Referral,7.28,India,Mobile,0.174
U01506,2026-01-27,Organic Search,0.0,UK,Desktop,0.126
U01507,2025-07-17,Email,4.45,USA,Mobile,0.658
U01508,2025-08-06,Organic Search,0.0,India,Desktop,0.2
U01509,2025-09-06,Referral,9.25,Australia,Mobile,0.184
U01510,2025-07-05,Paid Social,33.56,Germany,Desktop,0.237
U01511,2025-08-23,Paid Search,43.01,UK,Desktop,0.241
U01512,2025-10-26,Affiliate,29.45,USA,Desktop,0.456
U01513,2026-06-20,Email,5.0,USA,Mobile,0.681
U01514,2026-05-24,Organic Search,0.0,UK,Mobile,0.499
U01515,2026-01-07,Paid Social,37.78,India,Mobile,0.787
U01516,2025-04-28,Email,7.02,USA,Desktop,0.644
U01517,2025-08-25,Organic Search,0.0,India,Tablet,0.513
U01518,2026-07-29,Affiliate,14.57,USA,Mobile,0.605
U01519,2025-05-12,Paid Social,12.91,USA,Desktop,0.669
U01520,2025-06-26,Paid Search,47.0,UK,Desktop,0.311
U01521,2026-02-25,Content/SEO,0.0,India,Desktop,0.662
U01522,2025-11-23,Referral,4.33,India,Desktop,0.505
U01523,2025-07-11,Referral,3.7,Brazil,Desktop,0.104
U01524,2025-11-14,Organic Search,0.0,India,Desktop,0.41
U01525,2025-05-02,Organic Search,0.0,UAE,Desktop,0.691
U01526,2025-07-28,Paid Search,38.61,India,Tablet,0.633
U01527,2025-07-09,Paid Search,31.01,India,Mobile,0.233
U01528,2025-11-30,Paid Social,41.88,Canada,Desktop,0.877
U01529,2025-07-12,Referral,3.35,USA,Mobile,0.283
U01530,2026-02-04,Affiliate,11.09,USA,Tablet,0.276
U01531,2026-02-18,Paid Social,13.55,India,Mobile,0.484
U01532,2025-08-01,Affiliate,10.73,UK,Desktop,0.16
U01533,2026-05-24,Affiliate,13.64,India,Desktop,0.377
U01534,2025-10-22,Paid Search,44.59,Australia,Desktop,0.207
U01535,2026-07-03,Email,0.38,Germany,Desktop,0.793
U01536,2025-04-22,Paid Social,48.65,UK,Mobile,0.506
U01537,2025-08-07,Organic Search,0.0,USA,Desktop,0.306
U01538,2026-03-31,Organic Search,0.0,India,Desktop,0.415
U01539,2026-05-06,Paid Search,46.52,Australia,Desktop,0.517
U01540,2025-09-26,Paid Search,57.47,Brazil,Mobile,0.274
U01541,2025-06-18,Content/SEO,0.0,Canada,Desktop,0.443
U01542,2025-02-18,Email,4.34,Germany,Desktop,0.392
U01543,2025-06-13,Email,5.36,UK,Desktop,0.409
U01544,2026-06-20,Content/SEO,0.0,UK,Desktop,0.456
U01545,2025-06-20,Organic Search,0.0,Canada,Desktop,0.112
U01546,2025-08-09,Content/SEO,0.0,India,Mobile,0.869
U01547,2026-04-25,Email,0.0,USA,Mobile,0.431
U01548,2025-09-19,Referral,4.85,USA,Mobile,0.432
U01549,2025-11-27,Paid Search,47.97,India,Desktop,0.772
U01550,2026-06-14,Paid Social,19.63,USA,Desktop,0.126
U01551,2025-10-11,Paid Search,45.09,USA,Mobile,0.123
U01552,2025-06-01,Paid Search,13.97,India,Desktop,0.413
U01553,2026-07-08,Paid Social,27.42,USA,Desktop,0.15
U01554,2025-12-02,Paid Search,22.3,USA,Desktop,0.571
U01555,2025-11-11,Referral,9.13,USA,Desktop,0.359
U01556,2026-02-14,Organic Search,0.0,India,Mobile,0.481
U01557,2026-02-25,Organic Search,0.0,USA,Desktop,0.289
U01558,2026-02-21,Paid Social,12.64,Germany,Desktop,0.465
U01559,2025-07-20,Referral,3.67,Canada,Desktop,0.36
U01560,2026-01-07,Organic Search,0.0,Canada,Desktop,0.91
U01561,2025-09-18,Affiliate,9.92,USA,Mobile,0.512
U01562,2025-08-25,Paid Social,36.44,India,Desktop,0.476
U01563,2026-01-21,Referral,3.22,USA,Desktop,0.373
U01564,2025-10-18,Affiliate,25.08,UK,Tablet,0.095
U01565,2026-02-16,Paid Social,27.51,USA,Desktop,0.387
U01566,2026-01-06,Content/SEO,0.0,USA,Desktop,0.319
U01567,2026-03-26,Content/SEO,0.0,Australia,Desktop,0.168
U01568,2026-06-23,Organic Search,0.0,UAE,Mobile,0.302
U01569,2025-05-29,Email,5.84,Australia,Desktop,0.32
U01570,2025-07-17,Referral,10.72,USA,Desktop,0.256
U01571,2025-08-03,Organic Search,0.0,USA,Desktop,0.405
U01572,2025-06-25,Organic Search,0.0,UK,Desktop,0.332
U01573,2026-03-06,Paid Social,22.2,Canada,Desktop,0.401
U01574,2025-06-23,Referral,4.63,USA,Desktop,0.676
U01575,2026-05-18,Referral,5.07,USA,Desktop,0.735
U01576,2026-01-16,Paid Search,30.08,Canada,Desktop,0.251
U01577,2025-01-25,Organic Search,0.0,Germany,Desktop,0.804
U01578,2026-03-14,Paid Search,55.17,USA,Mobile,0.612
U01579,2026-04-11,Referral,4.42,Australia,Desktop,0.413
U01580,2026-02-21,Email,3.26,Germany,Desktop,0.525
U01581,2025-08-12,Paid Search,33.95,UAE,Desktop,0.56
U01582,2025-01-20,Paid Search,28.92,Australia,Desktop,0.46
U01583,2025-03-11,Organic Search,0.0,India,Desktop,0.359
U01584,2026-02-11,Affiliate,27.54,USA,Desktop,0.54
U01585,2026-03-23,Paid Social,10.63,India,Desktop,0.45
U01586,2025-12-17,Organic Search,0.0,India,Desktop,0.457
U01587,2025-12-02,Referral,0.0,USA,Tablet,0.398
U01588,2026-06-08,Paid Social,46.05,Australia,Mobile,0.227
U01589,2025-09-21,Email,4.15,Brazil,Mobile,0.21
U01590,2026-07-19,Organic Search,0.0,UK,Desktop,0.243
U01591,2026-02-11,Organic Search,0.0,Brazil,Mobile,0.397
U01592,2025-07-26,Organic Search,0.0,India,Tablet,0.522
U01593,2026-01-30,Referral,6.2,UK,Desktop,0.22
U01594,2026-04-12,Paid Search,35.35,USA,Tablet,0.132
U01595,2026-05-27,Email,1.07,India,Desktop,0.655
U01596,2025-07-13,Organic Search,0.0,USA,Desktop,0.387
U01597,2026-07-17,Content/SEO,0.0,Australia,Desktop,0.25
U01598,2026-01-27,Content/SEO,0.0,UK,Desktop,0.489
U01599,2026-05-24,Affiliate,29.1,UAE,Desktop,0.208
U01600,2025-10-23,Affiliate,11.57,Brazil,Desktop,0.175
U01601,2026-07-11,Paid Social,46.6,UAE,Desktop,0.358
U01602,2025-06-17,Paid Search,14.0,Brazil,Mobile,0.15
U01603,2025-12-17,Content/SEO,0.0,Brazil,Desktop,0.498
U01604,2025-11-07,Paid Social,38.87,India,Mobile,0.483
U01605,2025-05-11,Email,3.34,Brazil,Desktop,0.312
U01606,2025-02-02,Content/SEO,0.0,USA,Desktop,0.566
U01607,2026-07-12,Content/SEO,0.0,UK,Desktop,0.508
U01608,2025-09-08,Referral,13.32,USA,Desktop,0.531
U01609,2025-09-14,Referral,2.5,India,Mobile,0.222
U01610,2025-05-31,Paid Social,34.96,India,Desktop,0.192
U01611,2025-05-09,Content/SEO,0.0,India,Mobile,0.08
U01612,2025-04-05,Paid Social,37.85,USA,Desktop,0.367
U01613,2026-07-22,Organic Search,0.0,Canada,Desktop,0.656
U01614,2025-04-01,Paid Search,52.34,India,Mobile,0.186
U01615,2025-12-09,Affiliate,17.72,Canada,Desktop,0.562
U01616,2026-04-13,Affiliate,23.4,UAE,Mobile,0.164
U01617,2026-07-30,Paid Social,22.45,India,Desktop,0.598
U01618,2026-05-11,Paid Search,17.84,India,Desktop,0.317
U01619,2025-08-27,Content/SEO,0.0,India,Desktop,0.277
U01620,2026-06-24,Referral,3.03,Canada,Desktop,0.292
U01621,2025-03-19,Paid Social,16.31,Brazil,Mobile,0.278
U01622,2025-08-04,Paid Social,30.0,India,Mobile,0.73
U01623,2026-07-26,Organic Search,0.0,UAE,Desktop,0.399
U01624,2025-11-02,Paid Search,30.49,Canada,Desktop,0.199
U01625,2025-08-05,Paid Social,26.16,UK,Desktop,0.291
U01626,2025-09-14,Paid Search,47.5,India,Desktop,0.644
U01627,2025-06-27,Email,3.92,India,Desktop,0.67
U01628,2025-05-27,Referral,0.99,USA,Desktop,0.196
U01629,2026-04-02,Organic Search,0.0,Australia,Desktop,0.088
U01630,2025-07-30,Content/SEO,0.0,USA,Mobile,0.656
U01631,2025-02-04,Affiliate,32.71,Germany,Desktop,0.449
U01632,2026-01-17,Paid Social,47.62,India,Desktop,0.62
U01633,2026-08-05,Referral,8.16,Germany,Desktop,0.21
U01634,2026-03-20,Paid Social,23.53,USA,Mobile,0.515
U01635,2025-11-25,Email,1.8,Canada,Mobile,0.673
U01636,2026-01-13,Organic Search,0.0,USA,Desktop,0.387
U01637,2026-04-29,Paid Search,34.26,UK,Desktop,0.333
U01638,2025-12-26,Content/SEO,0.0,India,Tablet,0.082
U01639,2025-07-13,Paid Search,32.0,India,Mobile,0.484
U01640,2026-01-27,Email,3.67,UK,Mobile,0.136
U01641,2025-12-23,Organic Search,0.0,Australia,Desktop,0.428
U01642,2025-12-20,Content/SEO,0.0,India,Desktop,0.245
U01643,2026-07-06,Content/SEO,0.0,India,Mobile,0.277
U01644,2025-11-27,Organic Search,0.0,USA,Desktop,0.17
U01645,2026-02-23,Referral,0.84,USA,Desktop,0.083
U01646,2025-08-28,Email,5.8,UK,Desktop,0.694
U01647,2025-07-22,Email,4.73,USA,Desktop,0.803
U01648,2026-05-20,Paid Social,0.0,India,Desktop,0.101
U01649,2025-09-14,Referral,2.28,USA,Desktop,0.295
U01650,2026-02-04,Referral,5.72,UK,Mobile,0.505
U01651,2025-11-23,Organic Search,0.0,USA,Mobile,0.344
U01652,2026-04-01,Organic Search,0.0,Australia,Mobile,0.362
U01653,2025-10-02,Email,2.2,USA,Mobile,0.331
U01654,2026-03-27,Organic Search,0.0,India,Desktop,0.358
U01655,2025-09-08,Referral,6.77,UK,Mobile,0.412
U01656,2025-12-21,Referral,3.37,Canada,Desktop,0.708
U01657,2025-04-09,Paid Social,33.83,UK,Mobile,0.682
U01658,2026-04-26,Organic Search,0.0,USA,Desktop,0.364
U01659,2025-08-14,Paid Search,35.83,USA,Desktop,0.383
U01660,2025-04-02,Paid Social,38.27,USA,Desktop,0.443
U01661,2025-11-12,Referral,3.32,USA,Desktop,0.294
U01662,2026-04-12,Paid Social,16.33,Germany,Desktop,0.555
U01663,2026-05-12,Organic Search,0.0,Canada,Mobile,0.516
U01664,2026-06-21,Affiliate,17.04,India,Mobile,0.263
U01665,2026-08-02,Affiliate,17.75,UAE,Desktop,0.243
U01666,2026-04-20,Referral,4.68,India,Desktop,0.53
U01667,2025-10-12,Affiliate,18.17,India,Desktop,0.562
U01668,2026-07-06,Referral,7.19,India,Mobile,0.555
U01669,2026-01-05,Paid Social,27.38,USA,Desktop,0.271
U01670,2025-04-15,Content/SEO,0.0,UAE,Desktop,0.453
U01671,2026-02-13,Organic Search,0.0,UK,Desktop,0.512
U01672,2026-02-23,Email,1.71,Canada,Tablet,0.305
U01673,2026-02-01,Paid Social,20.11,India,Desktop,0.477
U01674,2026-05-31,Referral,5.87,USA,Desktop,0.663
U01675,2025-05-01,Paid Search,37.11,Canada,Desktop,0.607
U01676,2026-03-01,Paid Social,29.86,India,Desktop,0.345
U01677,2025-05-28,Referral,8.95,India,Mobile,0.207
U01678,2026-07-27,Referral,9.16,USA,Desktop,0.102
U01679,2025-04-18,Paid Search,40.29,India,Mobile,0.719
U01680,2025-12-21,Email,3.08,Canada,Mobile,0.432
U01681,2026-06-21,Paid Social,43.44,UK,Mobile,0.4
U01682,2025-11-08,Paid Social,31.29,India,Mobile,0.549
U01683,2025-09-15,Paid Social,9.82,Canada,Mobile,0.215
U01684,2026-06-15,Paid Search,43.28,Canada,Desktop,0.066
U01685,2025-07-27,Paid Social,42.52,USA,Mobile,0.462
U01686,2025-07-06,Content/SEO,0.0,Brazil,Desktop,0.285
U01687,2025-10-23,Affiliate,37.73,USA,Desktop,0.208
U01688,2025-06-08,Affiliate,20.51,UK,Mobile,0.589
U01689,2025-12-02,Referral,3.43,India,Desktop,0.665
U01690,2026-05-07,Email,6.34,Canada,Mobile,0.606
U01691,2025-05-09,Paid Search,31.65,USA,Desktop,0.226
U01692,2025-03-19,Paid Social,9.16,USA,Desktop,0.476
U01693,2025-11-21,Affiliate,9.21,USA,Desktop,0.216
U01694,2025-12-07,Organic Search,0.0,Canada,Mobile,0.531
U01695,2026-04-20,Email,7.97,India,Desktop,0.328
U01696,2026-07-10,Paid Social,50.67,India,Desktop,0.569
U01697,2025-11-11,Affiliate,13.67,Canada,Desktop,0.694
U01698,2025-09-20,Content/SEO,0.0,USA,Mobile,0.226
U01699,2025-08-10,Email,0.5,Brazil,Mobile,0.109
U01700,2025-02-03,Organic Search,0.0,Canada,Desktop,0.592
U01701,2025-10-05,Content/SEO,0.0,UK,Desktop,0.241
U01702,2025-01-23,Affiliate,14.85,Germany,Desktop,0.768
U01703,2026-03-05,Organic Search,0.0,India,Desktop,0.426
U01704,2025-06-17,Paid Social,19.64,Germany,Desktop,0.318
U01705,2025-11-03,Referral,10.91,India,Mobile,0.168
U01706,2026-01-10,Paid Search,54.23,USA,Desktop,0.508
U01707,2025-09-16,Paid Search,17.35,India,Desktop,0.686
U01708,2026-01-07,Organic Search,0.0,USA,Desktop,0.508
U01709,2025-12-12,Referral,8.93,India,Desktop,0.183
U01710,2025-11-22,Paid Search,57.67,India,Desktop,0.105
U01711,2026-06-13,Content/SEO,0.0,USA,Desktop,0.549
U01712,2025-10-02,Organic Search,0.0,UK,Desktop,0.431
U01713,2026-01-15,Paid Social,30.77,USA,Desktop,0.295
U01714,2025-10-24,Referral,6.02,USA,Desktop,0.387
U01715,2025-02-13,Paid Social,29.72,USA,Desktop,0.146
U01716,2025-03-06,Referral,3.1,Australia,Mobile,0.711
